experiment,condition,protocol,genotype,pupilSize,level,q,bf
7,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Small,50,2.42267447172202,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.47430488710187,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.76259132026731,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,3.24119137195779,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Small,50,2.82089815422157,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Small,50,2.0871182584561,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,3.21827033955741,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Small,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Small,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Medium,50,2.37116091685375,10000
7,Awake,Singletone,Alpha9KO,Medium,50,2.81361531547135,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,3.02310298864244,9000
7,Awake,Singletone,Alpha9KO,Medium,50,1.86880758496488,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Medium,50,2.91792093351223,10000
7,Awake,Singletone,Alpha9KO,Medium,50,2.663256750569,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,2.13761278709955,10000
7,Awake,Singletone,Alpha9KO,Medium,50,2.88957065968878,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,2.69662238030946,10000
7,Awake,Singletone,Alpha9KO,Medium,50,1.58047621657525,9000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
7,Awake,Singletone,Alpha9KO,Medium,50,3.77106902334741,10000
7,Awake,Singletone,Alpha9KO,Medium,50,3.29313958680893,9000
7,Awake,Singletone,Alpha9KO,Medium,50,1.92550313951631,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,2.61112396450528,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Medium,50,2.13244268571741,11000
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,9000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,9000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,9000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Medium,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,9000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,8000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,9000,NaN
7,Awake,Singletone,Alpha9KO,Large,50,7000,NaN
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Small,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,4.254065689431,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,2.90532402936216,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,2.18807343234332,8000
8,Awake,Singletone,Alpha9KO,Small,50,2.71942726400631,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,1.78456678663951,7000
8,Awake,Singletone,Alpha9KO,Small,50,1.90414721686411,8000
8,Awake,Singletone,Alpha9KO,Small,50,1.73531110359513,7000
8,Awake,Singletone,Alpha9KO,Small,50,3.1582745564788,7000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Small,50,2.12368071482744,8000
8,Awake,Singletone,Alpha9KO,Small,50,2.39484396721274,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Small,50,2.36897540058172,8000
8,Awake,Singletone,Alpha9KO,Small,50,6.13025704838093,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,6000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Small,50,2.39368475477454,8000
8,Awake,Singletone,Alpha9KO,Small,50,2.5252408035449,8000
8,Awake,Singletone,Alpha9KO,Small,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Medium,50,5.29608608883629,9000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,2.13919464094264,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,2.28913646509359,8000
8,Awake,Singletone,Alpha9KO,Medium,50,1.5190582548864,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Medium,50,2.19664966693398,8000
8,Awake,Singletone,Alpha9KO,Medium,50,2.1302271046539,8000
8,Awake,Singletone,Alpha9KO,Medium,50,2.24012732437829,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,2.19892400625061,8000
8,Awake,Singletone,Alpha9KO,Medium,50,1.57922861529518,7000
8,Awake,Singletone,Alpha9KO,Medium,50,2.25006861137936,8000
8,Awake,Singletone,Alpha9KO,Medium,50,2.35187105546218,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,5.11509491600015,9000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,2.47014818558632,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
8,Awake,Singletone,Alpha9KO,Medium,50,2.87188284156871,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Medium,50,2.10733955961341,7000
8,Awake,Singletone,Alpha9KO,Medium,50,2.4149818869711,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Medium,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Large,50,5.30831536864769,9000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Large,50,2.36521033201725,9000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Large,50,2.7667124991603,8000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,3.16715296485537,8000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,2.18073375190052,8000
8,Awake,Singletone,Alpha9KO,Large,50,1.32288887737344,7000
8,Awake,Singletone,Alpha9KO,Large,50,3.07041832031066,8000
8,Awake,Singletone,Alpha9KO,Large,50,1.6842612136681,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,4000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Large,50,2.35551635933961,8000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
8,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
8,Awake,Singletone,Alpha9KO,Large,50,2.00263296690047,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,7000
8,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
9,Awake,Singletone,WT,Small,50,3.19495376638456,10000
9,Awake,Singletone,WT,Small,50,2.06983617912092,10000
9,Awake,Singletone,WT,Small,50,2.17581637438029,10000
9,Awake,Singletone,WT,Small,50,2.54530470269017,10000
9,Awake,Singletone,WT,Small,50,2.16290138456152,10000
9,Awake,Singletone,WT,Small,50,2.45005610833708,11000
9,Awake,Singletone,WT,Small,50,NaN,10000
9,Awake,Singletone,WT,Small,50,NaN,10000
9,Awake,Singletone,WT,Small,50,NaN,10000
9,Awake,Singletone,WT,Small,50,3.15741557670633,10000
9,Awake,Singletone,WT,Small,50,2.07129347747391,10000
9,Awake,Singletone,WT,Small,50,2.29954575833044,10000
9,Awake,Singletone,WT,Small,50,5.80996413839281,10000
9,Awake,Singletone,WT,Small,50,NaN,11000
9,Awake,Singletone,WT,Small,50,NaN,10000
9,Awake,Singletone,WT,Small,50,1.93019678523849,9000
9,Awake,Singletone,WT,Small,50,2.36197109341124,10000
9,Awake,Singletone,WT,Small,50,2.32169776034728,10000
9,Awake,Singletone,WT,Small,50,3.53677503001909,10000
9,Awake,Singletone,WT,Small,50,NaN,10000
9,Awake,Singletone,WT,Small,50,3.07923837995222,10000
9,Awake,Singletone,WT,Small,50,1.92754994726622,10000
9,Awake,Singletone,WT,Small,50,1.92264341689281,10000
9,Awake,Singletone,WT,Small,50,1.98223124612755,10000
9,Awake,Singletone,WT,Small,50,2.19160403960653,10000
9,Awake,Singletone,WT,Small,50,2.03056811558056,10000
9,Awake,Singletone,WT,Small,50,2.06916995706286,10000
9,Awake,Singletone,WT,Small,50,2.02077322671691,10000
9,Awake,Singletone,WT,Small,50,3.70269623695899,10000
9,Awake,Singletone,WT,Small,50,2.22804277111564,10000
9,Awake,Singletone,WT,Small,50,NaN,10000
9,Awake,Singletone,WT,Small,50,NaN,10000
9,Awake,Singletone,WT,Medium,50,2.00548543401043,10000
9,Awake,Singletone,WT,Medium,50,3.48679359656966,11000
9,Awake,Singletone,WT,Medium,50,NaN,10000
9,Awake,Singletone,WT,Medium,50,2.90619525632697,10000
9,Awake,Singletone,WT,Medium,50,3.2563548128065,10000
9,Awake,Singletone,WT,Medium,50,2.83220421789612,10000
9,Awake,Singletone,WT,Medium,50,2.34686073065258,10000
9,Awake,Singletone,WT,Medium,50,2.20835948586003,10000
9,Awake,Singletone,WT,Medium,50,3.0769452479282,10000
9,Awake,Singletone,WT,Medium,50,3.16921645841769,10000
9,Awake,Singletone,WT,Medium,50,NaN,10000
9,Awake,Singletone,WT,Medium,50,3.13948407945631,10000
9,Awake,Singletone,WT,Medium,50,NaN,11000
9,Awake,Singletone,WT,Medium,50,NaN,10000
9,Awake,Singletone,WT,Medium,50,2.16881608023381,10000
9,Awake,Singletone,WT,Medium,50,NaN,11000
9,Awake,Singletone,WT,Medium,50,1.81270101213079,10000
9,Awake,Singletone,WT,Medium,50,1.93692024086057,10000
9,Awake,Singletone,WT,Medium,50,NaN,11000
9,Awake,Singletone,WT,Medium,50,2.94966022959188,8000
9,Awake,Singletone,WT,Medium,50,2.12945628283746,10000
9,Awake,Singletone,WT,Medium,50,2.32164187900465,10000
9,Awake,Singletone,WT,Medium,50,2.1196325482577,10000
9,Awake,Singletone,WT,Medium,50,NaN,10000
9,Awake,Singletone,WT,Medium,50,2.12663008533989,10000
9,Awake,Singletone,WT,Medium,50,3.58894233979915,10000
9,Awake,Singletone,WT,Medium,50,2.56081235619941,11000
9,Awake,Singletone,WT,Medium,50,3.26185559531876,10000
9,Awake,Singletone,WT,Medium,50,NaN,NaN
9,Awake,Singletone,WT,Medium,50,NaN,11000
9,Awake,Singletone,WT,Medium,50,NaN,11000
9,Awake,Singletone,WT,Medium,50,NaN,10000
